Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,is_alert_for_keywords,uri,scrapped_day
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0259,MARCADOR (PLUMON),MARCADOR DE ACEITE NEGRO,PIEZA,4,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0259,MARCADOR (PLUMON),MARCADOR PARA PINTARRON MAGISTRAL C/4 PZA,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,51201,51201-0029,PIZARRONES DE MADERA,PINTARRON ALFRA METALICO (60X90CM),PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21401,21401-0027,DISPOSITIVOS USB,MEMORIA USB DE 32 GB,PIEZA,3,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0165,PLUMAS,PLUMA PENTEL ENERGEL 0.7 COLOR AZUL C/12PZA,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0165,PLUMAS,PLUMA PENTEL ENERGEL 0.7 COLOR NEGRA C/12PZA,PIEZA,3,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0259,MARCADOR (PLUMON),MARCADOR SHARPIE COLOR NEGRO,PIEZA,8,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0243,MARCA TEXTOS,MARCATEXTO AMARILLO C/12PZAS,PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,arillo,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0253,SUMADORA,CALCULADORA DE ESCRITORIO DE 12 DIGITOS,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0274,DESPACHADOR DE NOTAS ADHESIVAS,"POST IT BANDERITA DE 1"" (COLORES 2.54X4.3CM CONT. 50 PZA)",PIEZA,6,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,24601,24601-0064,PILAS,PILAS AAA C/4,PIEZA,5,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0234,CINTA TRANSPARENTE CRISTAL,CINTA SCOTCH TRANSPARENTE 19MM X 65.8M,PIEZA,3,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0069,CLIPS,CLIP NIQUELADO NO. 2 C/100,PIEZA,4,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21401,21401-0027,DISPOSITIVOS USB,MEMORIA USB DE 16GB,PIEZA,25,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21401,21401-0027,DISPOSITIVOS USB,MEMORIA USB DE 32 GB,PIEZA,20,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21401,21401-0027,DISPOSITIVOS USB,MEMORIA USB DE 64 GB,PIEZA,10,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,24601,24601-0064,PILAS,PILAS AA C/4,PIEZA,3,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0069,CLIPS,CLIP NIQUELADO NO. 2 C/100,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0165,PLUMAS,PLUMA DE GEL PILOT RETRACTIL G-2 FINO 0.7 MM COLOR NEGRO C/12 PZAS,PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0274,DESPACHADOR DE NOTAS ADHESIVAS,POST IT CUBO MEDIANO (COLORES 3X3 IN. CONT. 400 PZA),PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0109,GRAPAS,GRAPAS ESTANDAR 6MM C/5000 PZA,PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0240,LAPIZ ADHESIVO,LAPIZ ADHESIVO RESISTOL DE 20 GRS.,PIEZA,6,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0063,CINTA ADHESIVA,CINTA SCOTCH TRANSPARENTE DE 48MM X 50M,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0165,PLUMAS,PLUMA DE GEL PILOT RETRACTIL G-2 FINO 0.7 MM COLOR AZUL C/12 PZAS,PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0234,CINTA TRANSPARENTE CRISTAL,CINTA MAGICA 19MM X 65.8M,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0076,CORRECTOR LIQUIDO,CORRECTOR DE CARRITO 5MM X 12M,PIEZA,4,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0133,PAPEL BOND,HOJA BLANCA TAMAÑO CARTA C/5000 PZA,PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0079,CUADERNO / LIBRETA,LIBRETA PROFESIONAL NORMA JEAN BOOK C/100H,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,24601,24601-0064,PILAS,PILAS AA C/4,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0185,REGLAS DE METAL,REGLA METALICA 30CM,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,51901,51901-0068,CIZALLA O GUILLOTINA MANUAL (PARA OFICINA),"GUILLOTINA 12""X15"" CLASSIC CUT CAPACIDAD 10 HOJAS",PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0259,MARCADOR (PLUMON),MARCADOR SHARPIE TWIN TIF PERMANENTE CD DOBLE PUN C/4 COLORES,PIEZA,1,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21401,21401-0027,DISPOSITIVOS USB,MEMORIA USB DE 128 GB,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21401,21401-0027,DISPOSITIVOS USB,MEMORIA USB DE 32 GB,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0261,PROTECTOR DE PLASTICO PARA HOJAS,PROTECTORES DE HOJAS 3 HOYOS DE PLASTICO TAMAÑO CARTA C/100,PIEZA,2,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
,E-2024-00087220,IA-84-W40-925055994-N-5-2024,21101,21101-0133,PAPEL BOND,HOJA DE COLOR NARANJA T/CARTA C/100 PZA,PIEZA,4,"21101,21401,24601,29101,29301,51201,51901,56701",084W40 - UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,"ADQUISICIÓN DE MATERIAL DE PAPELERÍA PARA LAS UNIDADES REGIONALES, EXTENSIONES Y DIRECCIONES DE RECTORÍA DE LA UNIVERSIDAD AUTÓNOMA DE OCCIDENTE",DIRECCION DE ADMINISTRACION,28/08/2024 12:00,16/08/2024 17:47,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3ee79ac3094c4b2f8712c0fbf75c1228/procedimiento,22/08/2024
