Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
,15401-0003,ADQUISICIÓN DE CANASTILLAS DE ARTÍCULOS BÁSICOS PARA RECIÉN NACIDO,E-2024-00041642,AA-09-C00-009C00001-N-39-2024,009C00 - SERVICIOS A LA NAVEGACION EN EL ESPACIO AEREO MEXICANO,009C00001,DIRECCIÓN DE RECURSOS MATERIALES,26/04/2024 09:58,2024,15401,IRCEL AMERICANA SA DE CV,SENEAM/DRM/MEX/AD/021/2024,25/04/2024,31/12/2024,"$3,897.00","$233,820.00","$271,231.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/dfa6d2af797e43e2aa8db81470c01d9e/procedimiento,17/08/2024,
,15401-0005,CENTENARIO 50 PESOS,E-2024-00053715,AA-11-B00-011B00001-N-5380-2024,011B00 - INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,02/07/2024 13:22,2024,15401,CASA DE MONEDA DE MEXICO,IPN-ADQ-AD-045-2024,01/06/2024,31/12/2024,"$66,200.00","$7,017,200.00","$7,017,200.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e0e8cf5f3dd04c4fab510d42b0e62ce6/procedimiento,17/08/2024,
,15401-0005,ONZA LIBERTADPLATA SATÍN,E-2024-00053715,AA-11-B00-011B00001-N-5380-2024,011B00 - INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,02/07/2024 13:22,2024,15401,CASA DE MONEDA DE MEXICO,IPN-ADQ-AD-045-2024,01/06/2024,31/12/2024,$800.00,"$367,200.00","$367,200.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e0e8cf5f3dd04c4fab510d42b0e62ce6/procedimiento,17/08/2024,
,15401-0005,CÁPSULA DE ACRÍLICO PARA ONZA LIBERTAD,E-2024-00053715,AA-11-B00-011B00001-N-5380-2024,011B00 - INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,02/07/2024 13:22,2024,15401,CASA DE MONEDA DE MEXICO,IPN-ADQ-AD-045-2024,01/06/2024,31/12/2024,$26.72,"$12,264.48","$14,226.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e0e8cf5f3dd04c4fab510d42b0e62ce6/procedimiento,17/08/2024,
,15401-0005,ESTUCHE DE MADERA,E-2024-00053715,AA-11-B00-011B00001-N-5380-2024,011B00 - INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,02/07/2024 13:22,2024,15401,CASA DE MONEDA DE MEXICO,IPN-ADQ-AD-045-2024,01/06/2024,31/12/2024,$275.00,"$155,375.00","$180,235.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e0e8cf5f3dd04c4fab510d42b0e62ce6/procedimiento,17/08/2024,
,21101-0140,"FAJILLA COLOR AZUL PARA CALCETA Y CALCETÍN CON ADHESIVO, IMPRESA A UNA TINTA MAS PLASTIFICADO CON EL LOGOTIPO DE LA SECRETARIA DE MARINA",E-2024-00035980,AA-13-312-013000999-N-257-2024,013000 - SECRETARIA DE MARINA,013000999,DIRECCION GENERAL ADJUNTA DE ADQUISICIONES,26/04/2024 11:16,2024,21101,SANDRA MARIA AZUCENA HUESCA LOPEZ,NAC 13-0248/24,11/04/2024,16/04/2024,$3.32,"$265,600.00","$308,096.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe0ab301927b4926b52fb76e62b736d1/procedimiento,17/08/2024,
,21101-0228,“ADQUISICION DE DESECHABLES PARA LA CLINICA HOSPITAL DR. RAFAEL BARBA OCAMPO”,E-2024-00064712,AA-51-GYN-051GYN023-N-84-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN023,"REPRESENTACION ESTATAL EN MORELOS, SUBDELEGACION DE ADMINISTRACION",30/05/2024 22:43,2024,21101,OFELIA ESCAMILLA RENDON,DRMO-AD-146-2024,01/06/2024,31/12/2024,"$46,680.00","$46,680.00","$54,148.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bf6da0ad1ff847198aec16c18eaf87a1/procedimiento,17/08/2024,
,15401-0019,SERVICIO INTEGRAL DENOMINADO “DÍA DE LAS MADRES 2024 DEL TRIBUNAL FEDERAL DE CONCILIACIÓN Y ARBITRAJE”,E-2024-00062118,AA-04-812-004000998-N-58-2024,004000 - SECRETARIA DE GOBERNACION,004000998,DIRECCIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,29/05/2024 15:12,2024,15401,COMERCIALIZADORA MARKETER LOBS SA DE CV,SG/CPS/119/2024,24/05/2024,31/05/2024,"$275,600.00","$275,600.00","$319,696.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/73cd9171a1e1460c925b36220815bbfe/procedimiento,17/08/2024,
,21101-0025,"VALE AL AMACEN (FG-N-04), ORIGINAL, TAMA¥O CARTA, EN PAPEL BOND COLOR BLANCO DE 24 KG. IMPRESO EN TINTA COLOR NEGRO EN ANVERSO, BLOCK CON 50 HOJAS.",E-2024-00060076,AA-50-GYR-050GYR020-N-118-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR020,"UMAE HOSPITAL DE ESPECIALIDADES, C.M.N.O. DEPARTAMENTO DE ABASTECIMIENTO",31/05/2024 15:52,2024,21101,LUZ MARIA LISBETH MARTINEZ BARCENAS,D4P0398,28/05/2024,06/06/2024,$300.00,"$9,000.00","$10,440.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/327b3ab36c4c490b8135db638fc564f5/procedimiento,17/08/2024,
,21101-0263,CAJAS PARA ARCHIVO Y UTILES DE OFICINA,E-2024-00062889,AA-20-411-020000875-N-31-2024,020000 - SECRETARIA DE BIENESTAR,020000875,RECURSOS MATERIALES,06/06/2024 10:57,2024,21101,DANIEL ALBERTO CEBALLOS CABALLERO,BIE-DS-RM-AD-PS-027/2024,01/01/2024,28/05/2024,"$124,828.53","$124,828.53","$144,801.09",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/af8babaf81a243d1aa3ff5195858b212/procedimiento,17/08/2024,
,21101-0056,CESTOS DE PLÁSTICO PARA BASURA,E-2024-00048425,AA-09-712-009000987-N-27-2024,"009000 - INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",009000987,DIRECCIÓN GENERAL DE RECURSOS MATERIALES,17/05/2024 17:50,2024,"21101,21601",INFRAESTRUCTURA Y ACONDICIONAMIENTO TECNOLOGICO EMPRESARIAL SA D,ADN-712-N-27-01/2024-33,10/05/2024,24/05/2024,"$236,432.00","$236,432.00","$274,261.12",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e55fcc2ec2134d7184f48485784816ac/procedimiento,17/08/2024,
,21601-0077,DESPACHADOR DE JABON MANUAL,E-2024-00048425,AA-09-712-009000987-N-27-2024,"009000 - INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",009000987,DIRECCIÓN GENERAL DE RECURSOS MATERIALES,17/05/2024 17:50,2024,"21101,21601",INFRAESTRUCTURA Y ACONDICIONAMIENTO TECNOLOGICO EMPRESARIAL SA D,ADN-712-N-27-01/2024-33,10/05/2024,24/05/2024,"$22,720.00","$22,720.00","$26,355.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e55fcc2ec2134d7184f48485784816ac/procedimiento,17/08/2024,
,25401-0110,"CEPILLOS PARA USO QUIRURGICO. DE PLASTICO, DE FORMA RECTANGULAR, CON DOSAGARRADERAS LATERALES SIMETRICAS Y CERDAS DE NYLON.",E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",CORPORACION ARMO SA DE CV,D3P0037,23/02/2023,05/03/2023,$39.00,"$14,742.00","$17,100.72",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,21101-0262,HOJA PARA BISTURI. DE ACERO INOXIDABLE. EMPAQUE INDIVIDUAL. ESTERILES YDESECHABLES. PIEZA DEL NUM. 21. ENVASE CON 100 PIEZAS.,E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",CORPORACION ARMO SA DE CV,D3P0037,23/02/2023,05/03/2023,$397.00,"$5,558.00","$6,447.28",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,25401-0365,"CUBREOBJETOS DE VIDRIO NO. 1, CON UN ESPESOR DE 0.13 A 0.16 MM. CON DIMENSIONDE 22 X 22 MM.",E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",CORPORACION ARMO SA DE CV,D3P0037,23/02/2023,05/03/2023,$124.00,"$18,724.00","$21,719.84",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,25401-0013,"AGUJA DE ACERO INOXIDABLE, PARA BIOPSIA A TRAVES DEL TRANSDUCTOR DE ULTRASONIDOINTRACAVITARIO. REUTILIZABLE. LONGITUD 10 CM CALIBRE 14 G.",E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",CORPORACION ARMO SA DE CV,D3P0037,23/02/2023,05/03/2023,$940.00,"$23,500.00","$27,260.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,25401-0063,BOLSA DE PAPEL GRADO MEDICO. PARA ESTERILIZAR EN GAS O VAPOR. CON O SINTRATAMIENTO ANTIBACTERIANO; CON REACTIVO QUIMICO IMPRESO Y SISTEMA DE APERTURA.MEDIDAS: 14.O X 33.0 X 4.5 CM (CON CARTERA INTEGRADA DE 25 X 30 CM).,E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",CORPORACION ARMO SA DE CV,D3P0037,23/02/2023,05/03/2023,"$3,155.00","$47,325.00","$54,897.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,25401-0100,"CATETERES PARA VASOS UMBILICALES. RADIOPACOS, DE CLORURO DE POLIVINILO, OPOLIURETANO. ESTERILES Y DESECHABLES. LONGITUD: 35 A 38 CM. CALIBRE: 5.0 FR.CON ACOTACIONES A 5, 10 Y 15 CM.",E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",CORPORACION ARMO SA DE CV,D3P0037,23/02/2023,05/03/2023,$250.00,"$2,500.00","$2,900.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,25401-0287,"LLAVES DE CUATRO VIAS, CON MARCAS INDICADORAS DEL SENTIDO EN EL QUE FLUYEN LASSOLUCIONES Y POSICION DE CERRADO, ADITAMENTO DE CIERRE LUER-LOCK (MOVIL) EN ELRAMAL DE LA LLAVE QUE SE CONECTA AL TUBO DE EXTENSION, TUBO DE EXTENSIONREMOVIBLE DE PLASTICO, GR",E-2023-00008178,AA-50-GYR-050GYR001-I-34-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",24/03/2023 10:22,2023,"21101,25401",VICTOR MANUEL FLORES AGUILAR,D3P0038,23/02/2023,05/03/2023,$14.68,"$123,018.40","$142,701.344",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9e230743790a4bcfa776dd2b1301fa04/procedimiento,17/08/2024,
,21101-0135,MATERIAL IMPRESO DE ENVOLTURA PARA ENTREGA UNIFORMES,E-2023-00072930,AA-73-004-914023974-N-58-2023,073004 - COLEGIO DE BACHILLERES,914023974,DEPARTAMENTO DE ADQUISICIONES Y CONTROL PATRIMONIAL,14/08/2023 18:39,2023,21101,RICARDO CERVANTES RAMIREZ,43/2023,04/08/2023,11/08/2023,$11.05,"$66,300.00","$76,908.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/1b9af0901e4347b293c7326744fce3e2/procedimiento,17/08/2024,
,21101-0133,"50032 PAPEL BOND BLANCO TAMAÑO CARTA DE 37 KG. (75 GRS, X M/2) LISO Y BLANCURA DEL 90% EN PAQUETES DE 500 HOJAS, EN ENVOLTURA ORIGINAL DE FABRICA Y EN CORTES ESTANDAR (REFINADA). QUE CONTENGA UN MINIMO DE 50% DE FIBRA DE MATERIAL RECICLADO O DE FIBRAS NATURALES NO DERIVADAS DE LA MADERA Y ELABORADOS EN PROCESOS CON BLANQUEADO LIBRE DE CLORO.",E-2024-00049334,AA-12-NDE-012NDE001-N-209-2024,012NDE - INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,012NDE001,SUBDIRECCION DE RECURSOS MATERIALES Y CONSERVACION,13/05/2024 16:41,2024,21101,CICOVISA SA DE CV,95,02/05/2024,30/08/2024,$11.71,"$526,950.00","$611,262.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e312834a4f0644659b2395c9ae063f28/procedimiento,17/08/2024,
,21101-0040,"ETIQUETA ENGOMADA. ""ADMINIS-TRACION DE SOLUCIONES"". FILOROJO. DE 6.5 X 9.5 CM. O RIGINAL. IMPRESION EN TINTA CO--LOR NEGRO, FILO ROJO DE 5 MMEN LOS 4 LADOS.",E-2023-00107082,AA-50-GYR-050GYR035-N-128-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR035,COORD DE ABAST Y EQ DELEG NUEVO LEON,08/11/2023 13:22,2023,21101,REGIO CLINIC CARE SA DE CV,D3P2681,03/10/2023,13/10/2023,$461.00,"$25,355.00","$29,411.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d283612962b34c85aa2b44441d26ab5e/procedimiento,17/08/2024,
,1,BOLSAS DE POLIETILENO DE 90X120 CM COLOR NEGRA.,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$55.00,"$7,700.00","$8,932.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,2,BOLSA NEGRA PARA BASURA DE 90 CM X 120 CM,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$50.00,$500.00,$580.00,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,3,FRANELA ROJA DE 1 MX 50 CM,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$35.00,$350.00,$406.00,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,4,JERGA CARPE EXTRA DE 50 CM DE ANCHO,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$41.00,"$1,353.00","$1,569.48",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,5,"DESENGRASANTE LIQUIDO, PRESENTACIÓN DE 1 LITRO",E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$63.00,"$4,410.00","$5,115.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,6,DETERGENTE EN POLVO 9KG,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$347.00,"$13,880.00","$16,100.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,7,BLANQUEADOR LIQUIDO PRESENTACIÓN DE 10 LITROS,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$204.00,"$14,892.00","$17,274.72",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,8,"ESTOPA DE ALGODÓN, 1 KG",E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$110.00,"$3,300.00","$3,828.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,9,TOALLAS HÚMEDAS DESINFECTANTES 400 TOALLITAS,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$323.00,"$10,336.00","$11,989.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,10,BOLSA PARA BASURA TAMAÑO DE 60 X 90 CM PAQUETE DE 25 KG,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,"$1,645.00","$18,095.00","$20,990.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,11,ESCOBA DE MIJO 3 ALAMBRES,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$146.00,"$2,920.00","$3,387.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,12,CUBETAS DE PLÁSTICOS DE 19 LTS.,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$200.00,"$6,000.00","$6,960.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,13,ESCOBA DE PLÁSTICO TIPO ABANICO CON BASTÓN,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$65.00,"$2,470.00","$2,865.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,14,PAPEL SANITARIO DE 300 M,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$100.00,"$7,500.00","$8,700.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,15,PAPEL TOALLA PARA MANOS CON 20 CM 180 METROS,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$139.00,"$10,425.00","$12,093.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,16,TRAPEADOR DE MICROFIBRA CON BASTÓN DE MADERA,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$117.00,"$3,042.00","$3,528.72",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,17,MULTILIMPIADOR DESINFECTANTE OLOR A PINO 1 LITRO,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$48.50,"$4,753.00","$5,513.48",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,18,JABÓN EN ESPUMA PARA MANOS 220 ML,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$115.00,"$5,750.00","$6,670.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
,19,AROMATIZANTE PARA VEHÍCULO 7ML,E-2024-00028432,AA-09-J0U-009J0U998-N-18-2024,009J0U - CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,009J0U998,SUBGERENCIA DE ADMINISTRACIÓN URVH,17/04/2024 12:26,2024,"21101,21601,23201",JOSE DE JESUS SANCHEZ OSORIO,4500034668,19/05/2024,20/05/2024,$99.50,"$6,268.50","$7,271.46",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5d3267e94e384329a727de05e85f0296/procedimiento,17/08/2024,
